filename, speaker, sentence, score
1155,CLINTON, That picture of that little 4-year-old boy in Aleppo with the blood coming down his face while he sat in an ambulance is haunting,-0.29063637253
1156,CLINTON, And so we are going to do very careful thorough vetting,0.0766220807172
1157,CLINTON, That does not solve our internal challenges with ISIS and our need to stop radicalization to work with American Muslim communities who are on the front lines to identify and prevent attacks,-0.143662199178
1158,CLINTON, In fact the killer of the dozens of people at the nightclub in Orlando the Pulse nightclub was born in Queens the same place Donald was born,-0.0200367399291
1159,CLINTON, So let's be clear about what the threat is and how we are best going to be able to meet it,-0.0114301553139
1160,CLINTON,And yes some of that threat emanates from over in Syria and Iraq and we've got to keep fighting and I will defeat ISIS and some of it is we have to up our game and be much smarter here at home,-0.0990263763498
1161,WALLACE, Folks I want to get into our final segment,0.19809365421
1162,TRUMP, But I just have to,-0.0312396791234
1163,WALLACE, Real quick,1.02476032088
1164,TRUMP, It's so ridiculous what she -- she will defeat ISIS,-0.266191743299
1165,TRUMP, We should have never let ISIS happen in the first place,0.0497821098878
1166,TRUMP, And right now they're in 32 countries,0.275508846466
1167,WALLACE, OK,0.564760320877
1168,TRUMP, We should have -- wait one second,-0.0416340106772
1169,TRUMP, They had a cease-fire three weeks ago,-0.141634010677
1170,TRUMP, A cease-fire the United States Russia and Syria,0.206070240657
1171,TRUMP, And during the cease-fire Russia took over vast swatches of land and then they said we don't want the cease-fire anymore,-0.125443534487
1172,TRUMP,We are so outplayed on missiles on cease-fires,-0.211429759343
1173,TRUMP, They are outplayed,0.00984021391772
1174,TRUMP, Now she wasn't there,-0.0102396791234
1175,TRUMP, I assume she had nothing to do with it,-0.159684123568
1176,TRUMP, But our country is so outplayed by Putin and Assad and by the way -- and by Iran,-0.181853083763
1177,TRUMP, Nobody can believe how stupid our leadership is,-0.240239679123
1178,WALLACE, Mister Trump Secretary Clinton -- no we need to move on to our final segment and that is the national debt which has not been discussed until tonight,-0.211838262012
1179,WALLACE,Our national debt as a share of the economy our GDP is now 77 percent,-0.0585410552403
1180,WALLACE, That's the highest since just after World War II,-0.210795234679
1181,WALLACE, But the nonpartisan Committee for a Responsible Federal Budget says Secretary Clinton under your plan debt would rise to 86 percent of GDP over the next 10 years,-0.180919724963
1182,WALLACE, Mister Trump under your plan they say it would rise to 105 percent of GDP over the next 10 years,-0.0209537272549
1183,WALLACE, The question is why are both of you ignoring this problem,-0.304763344658
1184,WALLACE, Mister Trump you go first,0.492760320877
1185,TRUMP, Well I say they're wrong because I'm going to create tremendous jobs,0.259760320877
1186,TRUMP, And we're bringing GDP from really 1 percent which is what it is now and if she got in it will be less than zero,-0.133220504794
1187,TRUMP, But we're bringing it from 1 percent up to 4 percent,-0.0542870101919
1188,TRUMP, And I actually think we can go higher than 4 percent,0.269782109888
1189,TRUMP, I think you can go to 5 percent or 6 percent,0.162076626172
1190,TRUMP, And if we do you don't have to bother asking your question because we have a tremendous machine,0.0280936542099
1191,TRUMP, We will have created a tremendous economic machine once again,0.358760320877
1192,TRUMP, To do that we're taking back jobs,0.053331749448
1193,TRUMP, We're not going to let our companies be raided by other countries where we lose all our jobs we don't make our product anymore,-0.0296046924933
1194,TRUMP, It's very sad,-0.915239679123
1195,TRUMP, But I'm going to create a -- the kind of a country that we were from the standpoint of industry,0.0512842887889
1196,TRUMP, We used to be there,-0.0272396791234
1197,TRUMP, We've given it up,0.254760320877
1198,TRUMP, We've become very very sloppy,0.411808256701
1199,TRUMP,We've had people that are political hacks making the biggest deals in the world bigger than companies,0.108009713766
1200,TRUMP, You take these big companies these trade deals are far bigger than these companies and yet we don't use our great leaders many of whom back me and many of whom back Hillary I must say,0.103649209765
1201,TRUMP, But we don't use those people,-0.198573012457
1202,TRUMP, Those are the people -- these are the greatest negotiators in the world,0.124027963819
1203,TRUMP, We have the greatest businesspeople in the world,0.476665280767
1204,TRUMP, We have to use them to negotiate our trade deals,0.380760320877
1205,TRUMP,We use political hacks,0.00357024065744
1206,TRUMP, We use people that get the position because they gave -- they made a campaign contribution and they're dealing with China and people that are very much smarter than they are,0.178646751788
1207,TRUMP, So we have to use our great people,0.627260320877
1208,TRUMP,But that being said we will create an economic machine the likes of which we haven't seen in many decades,0.0797603208766
1209,TRUMP, And people Chris will again go back to work and they'll make a lot of money,0.178510320877
1210,TRUMP, And we'll have companies that will grow and expand and start from new,0.324760320877
1211,WALLACE, Secretary Clinton,0.174760320877
1212,CLINTON, Well first when I hear Donald talk like that and know that his slogan is "Make America Great Again" I wonder when he thought America was great,0.576083248187
1213,CLINTON, And before he rushes and says "You know before you and President Obama were there" I think it's important to recognize that he has been criticizing our government for decades,0.0514589447597
1214,CLINTON,You know back in 1987 he took out a $100000 ad in the New York Times during the time when President Reagan was president and basically said exactly what he just said now that we were the laughingstock of the world,0.0312412730076
1215,CLINTON, He was criticizing President Reagan,-0.156191743299
1216,CLINTON, This is the way Donald thinks about himself puts himself into you know the middle and says "You know I alone can fix it" as he said on the convention stage,0.0238080421104
1217,CLINTON,But if you look at the debt which is the issue you asked about Chris I pay for everything I'm proposing,-0.206894932498
1218,CLINTON, I do not add a penny to the national debt,-0.201239679123
1219,CLINTON, I take that very seriously because I do think it's one of the issues we've got to come to grips with,-0.0449901705937
1220,CLINTON,So when I talk about how we're going to pay for education how we're going to invest in infrastructure how we're going to get the cost of prescription drugs down and a lot of the other issues that people talk to me about all the time I've made it very clear we are going where the money is,-0.0340245177743
1221,CLINTON, We are going to ask the wealthy and corporations to pay their fair share,0.207617463734
1222,CLINTON,And there is no evidence whatsoever that that will slow down or diminish our growth,-0.283874388574
1223,CLINTON, In fact I think just the opposite,0.147617463734
1224,CLINTON, We'll have what economists call middle-out growth,0.172651703609
1225,CLINTON, We've got to get back to rebuilding the middle class the families of America,0.175848869385
1226,CLINTON, That's where growth will come from,0.27809365421
1227,CLINTON, That's why I want to invest in you,0.277260320877
1228,CLINTON, I want to invest in your family,0.630474606591
1229,CLINTON,And I think that's the smartest way to grow the economy to make the economy fairer,-0.065834719233
1230,CLINTON, And we just have a big disagreement about this,0.206453618557
1231,CLINTON, It may be because of our experiences,0.127617463734
1232,CLINTON, You know he started off with his dad as a millionaire,0.457487593604
1233,TRUMP, Yeah yeah we've heard -- we've heard this before Hillary,0.0662842887889
1234,CLINTON, I started off with -- my dad was a small-business man,0.200258444354
1235,TRUMP, We've heard this before,-0.0902396791234
1236,CLINTON, And I think it -- you know it's a difference that affects how we see the world and what we want to do with the economy,0.0797787577322
1237,WALLACE, Time,0.364760320877
1238,TRUMP, Thank you Hillary,0.87809365421
1239,TRUMP, Could I just respond,0.369760320877
1240,WALLACE, Well no sir because we're running out of time,-0.16190634579
1241,TRUMP, Because I did disagree with Ronald Reagan very strongly on trade,0.0556694117857
1242,TRUMP, I disagreed with him,0.263570240657
1243,TRUMP, We should have been much tougher on trade even then,0.250284288789
1244,TRUMP, I've been waiting for years,-0.415239679123
1245,TRUMP, Nobody does it right,-0.270239679123
1246,WALLACE, OK,0.564760320877
1247,TRUMP, And frankly now we're going to do it right,0.148675840779
1248,WALLACE, All right,1.00476032088
1249,WALLACE, The one last area I want to get into with you in this debate is the fact that the biggest driver of our debt is entitlements which is 60 percent of all federal spending,-0.113166756822
1250,WALLACE, Now the Committee for federal -- a Responsible Federal Budget has looked at both of your plans and they say neither of you has a serious plan that is going to solve the fact that Medicare's going to run out of money in the 2020s Social Security is going to run out of money in the 2030s and at that time recipients are going to take huge cuts in their benefits,-0.00289885664994
1251,WALLACE,So in effect the final question I want to ask you in this regard is -- and let me start with you Mister Trump would President Trump make a deal to save Medicare and Social Security that included both tax increases and benefit cuts in effect a grand bargain on entitlements,0.141735203962
1252,TRUMP, I'm cutting taxes,-1.20190634579
1253,TRUMP, We're going to grow the economy,-0.0519063457901
1254,TRUMP, It's going to grow at a record rate of growth,0.100760320877
1255,WALLACE, That's not going to help in the entitlements,-0.190834719233
1256,TRUMP, No it's going to totally help you,-0.0752396791234
1257,TRUMP, And one thing we have to do Repeal and replace the disaster known as Obamacare,-0.167874388574
1258,TRUMP, It's destroying our country,0.278570240657
1259,TRUMP, It's destroying our businesses our small business and our big businesses,0.231600291706
1260,TRUMP, We have to repeal and replace Obamacare,0.0805430863404
1261,TRUMP,You take a look at the kind of numbers that that will cost us in the year '17 it is a disaster,-0.139092420981
1262,TRUMP, If we don't repeal and replace -- now it's probably going to die of its own weight,-0.381682069815
1263,TRUMP, But Obamacare has to go,-0.312191743299
1264,TRUMP, It's -- the premiums are going up 60 percent 70 percent 80 percent,-0.0309167256144
1265,TRUMP, Next year they're going to go up over 100 percent,0.0202842887889
1266,TRUMP,And I'm really glad that the premiums have started -- at least the people see what's happening because she wants to keep Obamacare and she wants to make it even worse and it can't get any worse,-0.112382407843
1267,TRUMP, Bad health care at the most expensive price,-0.232739679123
1268,TRUMP, We have to repeal and replace Obamacare,0.0805430863404
1269,WALLACE, And Secretary Clinton same question because at this point Social Security and Medicare are going to run out the trust funds are going to run out of money,0.0447603208766
1270,WALLACE, Will you as president entertain -- will you consider a grand bargain a deal that includes both tax increases and benefit cuts to try to save both programs,0.247107429354
1271,CLINTON, Well Chris I am on record as saying that we need to put more money into the Social Security Trust Fund,0.371426987543
1272,CLINTON, That's part of my commitment to raise taxes on the wealthy,0.059305775422
1273,CLINTON, My Social Security payroll contribution will go up as will Donald's assuming he can't figure out how to get out of it,0.0243275644333
1274,CLINTON, But what we want to do is to replenish the Social Security Trust Fund,0.192991726528
1275,TRUMP, Such a nasty woman,-0.410239679123
1276,CLINTON, by making sure that we have sufficient resources and that will come from either raising the cap andor finding other ways to get more money into it,0.274954383066
1277,CLINTON, I will not cut benefits,-0.0912396791234
1278,CLINTON, I want to enhance benefits for low-income workers and for women who have been disadvantaged by the current Social Security system,0.223127894085
1279,CLINTON,But what Donald is proposing with these massive tax cuts will result in a $20 trillion additional national debt,-0.327570256104
1280,CLINTON, That will have dire consequences for Social Security and Medicare,-0.134239679123
1281,CLINTON,And I'll say something about the Affordable Care Act which he wants to repeal,0.00979456075136
1282,CLINTON, The Affordable Care Act extended the solvency of the Medicare Trust Fund,0.26063360073
1283,CLINTON, So if repeals it our Medicare problem gets worse,-0.593546381443
1284,CLINTON, What we need to do is go after,-0.0552396791234
1285,TRUMP, Your husband disagrees with you,0.535808256701
1286,CLINTON, the long-term health care drivers,0.556760320877
1287,CLINTON, We've got to get costs down increase value emphasize wellness,-0.0501917432987
1288,CLINTON, I have a plan for doing that,0.164760320877
1289,CLINTON, And I think that we will be able to get entitlement spending under control by with more resources and harder decisions,0.198819353216
1290,WALLACE, This is -- this is the final time probably to both of your delight that you're going to be on a stage together in this campaign,0.0853464623813
1291,WALLACE, I would like to end it on a positive note,0.314760320877
1292,WALLACE, You had not agreed to closing statements but it seems to me in a funny way that might make it more interesting because you haven't prepared closing statements,0.0597603208766
1293,WALLACE,So I'd like you each to take -- and we're going to put a clock up a minute as the final question in the final debate to tell the American people why they should elect you to be the next president,0.0469671344924
1294,WALLACE, This is another new mini-segment,0.151808256701
1295,WALLACE, Secretary Clinton it's your turn to go first,0.139760320877
1296,CLINTON, Well I would like to say to everyone watching tonight that I'm reaching out to all Americans -- Democrats Republicans and independents -- because we need everybody to help make our country what it should be to grow the economy to make it fairer to make it work for everyone,0.145179495206
1297,CLINTON, We need your talents your skills your commitments your energy your ambition,0.370236907324
1298,CLINTON,You know I've been privileged to see the presidency up close,0.169782109888
1299,CLINTON, And I know the awesome responsibility of protecting our country and the incredible opportunity of working to try to make life better for all of you,0.5216833978
1300,CLINTON, I have made the cause of children and families really my life's work,0.475529551646
1301,CLINTON,That's what my mission will be in the presidency,0.142538098654
1302,CLINTON, I will stand up for families against powerful interests against corporations,0.192033048149
1303,CLINTON, I will do everything that I can to make sure that you have good jobs with rising incomes that your kids have good educations from preschool through college,0.518536000783
1304,CLINTON, I hope you will give me a chance to serve as your president,0.584760320877
1305,WALLACE, Secretary Clinton thank you,0.809760320877
1306,WALLACE,Mister Trump,-0.00523967912342
1307,TRUMP, She's raising the money from the people she wants to control,0.288396684513
1308,TRUMP, Doesn't work that way,-0.615239679123
1309,TRUMP,But when I started this campaign I started it very strongly,0.144760320877
1310,TRUMP, It's called "Make America Great Again,0.61063360073
1311,TRUMP," We're going to make America great,0.612651703609
1312,TRUMP, We have a depleted military,0.143808256701
1313,TRUMP, It has to be helped has to be fixed,0.180315876432
1314,TRUMP, We have the greatest people on Earth in our military,0.520760320877
1315,TRUMP, We don't take care of our veterans,0.133331749448
1316,TRUMP, We take care of illegal immigrants people that come into the country illegally better than we take care of our vets,0.155735528412
1317,TRUMP, That can't happen,-0.828573012457
1318,TRUMP,Our policemen and women are disrespected,0.346506880584
1319,TRUMP, We need law and order but we need justice too,0.0227603208766
1320,TRUMP, Our inner cities are a disaster,-0.468573012457
1321,TRUMP, You get shot walking to the store,-0.120953964838
1322,TRUMP, They have no education,0.0747603208766
1323,TRUMP, They have no jobs,-0.0652396791234
1324,TRUMP, I will do more for African-Americans and Latinos than she can ever do in 10 lifetimes,0.193570240657
1325,TRUMP,All she's done is talk to the African-Americans and to the Latinos but they get the vote and then they come back they say we'll see you in four years,0.0971096328181
1326,TRUMP, We are going to make America strong again and we are going to make America great again and it has to start now,0.398673364355
1327,TRUMP, We cannot take four more years of Barack Obama and that's what you get when you get her,0.0958714319877
1328,WALLACE, Thank you both,1.13809365421
